id,genus
312_22AYDtFrjrI,entoloma
312_F5mspN0VR3Y,hygrocybe
312_JnP1XmJoYwQ,suillus
312_Kxi6Fhuexdw,lactarius
312_Qqz-2C1I8qk,amanita
313_fjLoljRszFw,entoloma
313_jSUE5jmsXeY,russula
313_VW8v-t0OtcU,russula
313_wavm0utbAWc,agaricus
313__YtirpSTORE,cortinarius
314_3a23ArhLcCw,agaricus
314_5td4_XejMVw,cortinarius
314_96WSg-uv3NM,lactarius
314_eHMPdD4IzJo,suillus
314_ePOuGxF1knc,russula
314_KUKHK-K8pQI,amanita
314_tDtKkHcGxRM,hygrocybe
315_cf-rqyHrqT8,hygrocybe
315_GvBoU4XjnTY,suillus
315_pWlnJ3uqdbA,lactarius
315_QKC0Z00asXo,agaricus
315_x2hPqvpEIm4,entoloma
315_Xc8J7va75uo,amanita
315_ZVdXTYvo0u0,russula
316_bzIP_L-7oeE,amanita
316_J5rfJSlTHGE,entoloma
316_LDCCnrsinW8,russula
316_NBNFZV6VbTQ,lactarius
316_pROmzzlEkIY,agaricus
316_YtPMLeCmUvU,cortinarius
317_41mNOdPZlRo,suillus
317_8tQhlDlTHhY,russula
317_a7kDPXw6jGs,entoloma
317_gGhGlBmGriM,cortinarius
317_hBnMa7h1HNE,agaricus
317_TlQe_2cQQxI,hygrocybe
317_xHaoSBhF8rA,amanita
318_1kZCsrL-Fa0,agaricus
318_C2et27XKNKQ,suillus
318_nC8eEuwgmsA,amanita
318_VEhdZWcti3c,cortinarius
318_XZzYVkwPJkU,hygrocybe
318_zEPUOqwVCSo,russula
318_ZJ6Aod0OxQU,lactarius
319_0QR3iJ195VY,entoloma
319_E8n5Pf7d8Vc,agaricus
319_rtsuN96skgY,russula
319_rWty9nU7yew,hygrocybe
319_S9_vNyJ86j4,cortinarius
319_vfofiYm2owE,lactarius
319_VSiBPtwZDwM,amanita
320_CLFYCUJ0mW0,russula
320_ebYxJS43T48,agaricus
320_fdLqHjbE_I8,amanita
320_M-2ZFAkYh4I,hygrocybe
320_Xn0OGeZnG5A,cortinarius
320_xzU4d1nrmXQ,suillus
321_3wmlnBGnltQ,agaricus
321_EgWJ7bpjCxM,cortinarius
321_GSSvivRkKSs,entoloma
321_w-UnRyM7nsw,hygrocybe
321_x3NSjQopjwI,amanita
322_aCXMDw7WiGg,entoloma
322_Ai1EXB8gNws,russula
322_brTqAqVzKEY,hygrocybe
322_vMe0tFM6hrU,cortinarius
322_Vo7-YIIajYY,agaricus
323_44Ukcaf7kIA,cortinarius
323_5Es9oQ3LeGk,agaricus
323_mjYZAXVM8gQ,lactarius
323_nPTPPVwVCh4,suillus
323_sgZnWNFTFFc,amanita
323_T1uKKhFKYQo,entoloma
324_-ASrM73nnqI,entoloma
324_i_HfaujY_TE,hygrocybe
324_KMPJLBdDxwk,amanita
324_M0VeuxFAoi8,russula
324_nslhbQyQ1Gk,suillus
324_rEQBk8BOF20,agaricus
324_ZmCvHflq07k,russula
325_4aKCUZCmXgw,lactarius
325_JOvwO-gzhHI,entoloma
325_pJdHNKFFaw4,cortinarius
325_QBobLFIgYoM,agaricus
325_suQWAbumGKk,amanita
326_C8mGTs8VeNo,entoloma
326_haO9h9laMXs,cortinarius
326_hkXsMDggsM8,agaricus
326_q3-8lXVmcVM,amanita
326_wWdApwZua7Y,lactarius
326_ZsPlS3Mn8jo,suillus
327_0cOH14l2ZJc,entoloma
327_4AIz3ETrkY8,russula
327_5bZfnWfax78,cortinarius
327_ePDUbe1LAoc,amanita
327_NOUjkUDKKM8,hygrocybe
327_pWnXrsoZND4,agaricus
328_3JKnVIyl1O4,russula
328_4JPYPqeHK_Q,lactarius
328_HFCvmjs9cw4,hygrocybe
328_Hs3jEInnnGg,agaricus
328_NEnjhQk53kE,amanita
329_5KvL5UJM-c0,lactarius
329_7DjDIxSME84,cortinarius
329_jpdnrnOYvm8,amanita
329_PxteNH5w9Yk,russula
329_zahnSFgqjxE,entoloma
329__Mnu8MqkPBc,suillus
330_c4lDD_GuTQE,cortinarius
330_czgm7hD0B68,russula
330_IlGG61YwM3U,lactarius
330_kA3Nw_g7Kyo,entoloma
330_wrBDoQMhtBU,amanita
331_31Dp3yn9rZs,agaricus
331_3ANOz2SbU6w,entoloma
331_IwifjEsRGy4,cortinarius
331_JgT56m5q8HM,russula
331_qCOoFHxrSs4,russula
331_tw1BX2kCXR8,lactarius
331_WAuHB3ry1oQ,hygrocybe
331_za5pbjsDXLU,amanita
332_-v9ivwc3Mxs,amanita
332_BiVldTuKsls,russula
332_usRFEP68As0,entoloma
332_yhuZkvWUHSw,suillus
332_Zc6lR8UPXss,russula
333_1jBot7MZWes,entoloma
333_4AIR0Tp73Zo,amanita
333_7pP8aVQf3Do,russula
333_A-T3_wkjwCk,suillus
333_jMEb6rh5Kz8,cortinarius
333_LwsnJQC9rl0,agaricus
333_NGUe2XVS3hk,lactarius
333_q5WS5En2jE8,russula
334_Dj1TzXki3w0,hygrocybe
334_E6ijRhRUbmA,amanita
334_Pz1WOGhfz0Y,russula
334_tepwic_Btvc,suillus
334_XaHW5qltTTs,lactarius
334_y-nUmzQ2qew,cortinarius
335_0cPdQmGzs-4,agaricus
335_dsHW8FLvKg0,amanita
335_fqi3SPxPO_M,lactarius
335_gocUVLBwqcQ,hygrocybe
335_HENaSQSlPSU,russula
335_n1jQ-n_Pb4U,suillus
335_zcA1E5ePF7w,russula
336_7zn5VzBv17c,russula
336_96neW9n0LUQ,russula
336_BfQjuXA84ZY,lactarius
336_box4gt2kdDU,hygrocybe
336_G9PeK5TKK5M,cortinarius
336_I9DkLUeDzvE,agaricus
336_ujDTEEWsRc8,suillus
336_ZLSJMqAfCg4,entoloma
337_CtXrNI3Aodw,entoloma
337_MDPhe3hMcP0,hygrocybe
337_ohrbRKjnZkA,cortinarius
337_yJ0t-In8p_0,lactarius
338_-XMC2jVGzec,russula
338_0QDALfAqLUM,cortinarius
338_HPnjALipi70,russula
338_s5jng0ynMPQ,amanita
338_SSuhFw6v6bo,lactarius
338_sV067RfP_Gw,entoloma
338_tfr_byfejSQ,hygrocybe
339_2rtbf8dwGog,cortinarius
339_E1wF-8RwtU4,hygrocybe
339_EYXm1gIy6fU,russula
339_LlbIsu8FtBQ,entoloma
339_nHG8_DSOrOw,amanita
339_ZIqqaqHptm4,lactarius
340_bFN7yqQs7cI,amanita
340_eLuW-nUYdC0,lactarius
340_jBHCnCPiOO0,entoloma
340_oHljlVFTJfE,cortinarius
341_-DXh7TxSJj8,cortinarius
341_EzJmVJV-53o,amanita
341_Pd04s_MBa4g,russula
341_rBv_-dspvFk,lactarius
342_1iB1hcTzKm0,russula
342_3kBE30sLBPk,cortinarius
342_3YUfn7bEk2U,lactarius
342_CJXxi8f2DOI,russula
342_iHpERHrPS1M,amanita
343_ToPg8t01A-I,russula
343_uKHMEgcmO5k,lactarius
343_YqrH7ysd6Nc,amanita
343_YY4qxL--3lE,cortinarius
344_1Qlt5YMKOos,lactarius
344_AKEJiWrKVfA,cortinarius
344_Drut4sKHvMk,russula
344_OIUTQ-Vo4is,russula
344_Sfg42LBW_v8,amanita
345_6zRG4fmVHnE,entoloma
345_IknHn6x0i-c,cortinarius
345_sCEdGkS3TD0,amanita
345_zTAIiwBSCS4,russula
346_06JDM28w7c0,entoloma
346_2z7FCzsc7js,russula
346_aP1_AmdMUiw,russula
346_CO0CYlYfKo0,cortinarius
346_M5FWb2jdHGM,lactarius
347_9CXhypB-22A,amanita
347_LEGELZGqAR8,cortinarius
347_NCrbC-V8vA8,russula
347_oS_mBPk9jc0,agaricus
347_smbnWPF5Eqk,lactarius
347_WEV2K7IooM0,russula
348_KXPIme4t6SI,lactarius
348_k_0MT7FcM54,agaricus
348_qqjCtpoaS-A,entoloma
348_RROtfuiRfcc,russula
348_ta1UTIX49l4,cortinarius
348_ygN8H8t18cQ,amanita
349_2BdfO4RVh1A,russula
349_BG4jbNRDzCI,cortinarius
349_Euf9XZEVTMc,agaricus
349_PNzUfA1WO3M,entoloma
349_Rq-i8KLM1eo,amanita
349_YRE4p7LbKdg,russula
349_zxiCkYlbezI,lactarius
350_CQ6kp3-90Tg,agaricus
350_Ln-VwhqqASs,cortinarius
350_LzLm8N5ZHPM,entoloma
350_NTLs0NL3l08,amanita
351_j79v2a_FfmU,entoloma
351_mHFbGn8oQ3M,agaricus
351_nn_IrbY8my8,amanita
351_qGK34WwfhKk,lactarius
351_skge1lISDO4,cortinarius
352_3o6nmeDDChc,entoloma
352_BWG9XxFjaCA,lactarius
352_GeItXYZ0hzk,amanita
352_Mpc9MDX9yS8,cortinarius
352_NTs98vtOSGA,agaricus
353_qDQ5-Wa3Jzs,russula
353_qyVEsJs6eu8,cortinarius
353_vdkvEScN62Q,entoloma
353_x4CcBnASGlE,amanita
353_yKQFTgG0zqk,agaricus
353_ZQcLrpjLWBc,lactarius
354_HFiOZg6IOL8,amanita
354_i3HOCCQIJfI,lactarius
354_ZV7YBnXPhjA,entoloma
355_4Yj2y-UGzwk,entoloma
355_5KewFtmybF8,agaricus
355_AWTXHo4WJgA,cortinarius
355_e0Y8jDjEmzs,amanita
355_THNiI8IQ5e4,lactarius
356_706dWH1GAUg,russula
356_eaWgY_PpkQ4,entoloma
356_qsnvCH68OIk,agaricus
356__M_T863Bwac,amanita
357_1mU4T4M9tns,lactarius
357_iV5tQH06e74,entoloma
357_MyQTVb3ccig,russula
357_nyjeEYAJFHQ,russula
357__w_XUQZMZEw,agaricus
358_2FTiso6o2WM,russula
358_emyRC2yyAh0,agaricus
358_L8mvKvlrYDA,cortinarius
358_PuJl4E9rxxg,amanita
358_WDyxTsaGQTA,lactarius
359_bFyWPqjfpXM,entoloma
359_cwQfka8updk,agaricus
359_nbFsGzjHw9c,russula
359_vWzEM4C7uYc,cortinarius
359_wutsWPG5-uc,russula
360_93di97sjY40,amanita
360_C74l141Wq-o,entoloma
360_meOscFEn34E,russula
360_QL0VQlt8Ke0,cortinarius
361_FG01zrZWV7Q,cortinarius
361_IcNqlugO01k,russula
361_IK7MDjEK8Ck,russula
361_oBvIx_WWvRI,entoloma
361_s-NKGmZ6D3o,amanita
361_uShEAcPszjU,lactarius
362_cEEsnKBo6WU,amanita
362_VtWK3056Cpg,cortinarius
362_XO4GmuJ1Jjg,russula
362_Zges4dIl4Bo,russula
363_dkQyUPK_XHs,russula
363_g4emjowF7tA,lactarius
363_gRCnCt_VILw,entoloma
363_rQ9_uw9sbBo,russula
363__Lt3_Tp5OcU,cortinarius
364_jQrviL0WnK8,amanita
364_TiFrgt8za6w,lactarius
364_Xsj2f0KiCAk,cortinarius
365_8J862wfW08Q,agaricus
365_CCd86GU8vK0,cortinarius
365_G0E4t9qK4rg,entoloma
365_gihWtePuGlo,lactarius
365_rZaaSTiJwf4,amanita
365_YFDD4Vt7Gco,russula
366_6IZxSkBqpnI,entoloma
366_hAdQpzK2ACU,lactarius
366_Rmr_uH_m3Lc,russula
366_XEI1sAQds7w,agaricus
366_zzsJUWaNdxg,amanita
367_AG_RF8tDb5E,russula
367_bdz6suXLD98,agaricus
368_A3IW_y_unXU,russula
368_JIPu32hrgz0,cortinarius
368_mih7wOL5Mys,lactarius
368_OUrZdLRdDW0,amanita
368_qzAmswrmoKc,entoloma
368_wRO6AKOe-ys,agaricus
369_E3IClhtcCNQ,cortinarius
369_j8M9Y9E5grk,russula
369_pdNTxfxAosk,agaricus
369_VZWY7nZXwgE,amanita
370_6FhfPsyB5II,amanita
370_fdKrFjhEPbo,russula
370_rsLT5VV84HQ,russula
370_SGwzzpt4wT0,agaricus
370_YFPjSV5nTcE,cortinarius
371_cbUY1cuE2kU,entoloma
371_hNL5Obz8oXc,lactarius
371_MKiNCXVaRpE,russula
371_SgK7FW8pwCI,amanita
371_z74-gdAJbLY,russula
371_Zx_Q4tGMUiY,cortinarius
371__arXHdYlaoY,agaricus
372_-WTZcj_jSIE,agaricus
372_5SYWecQTaKc,amanita
372_BokWnOfRlnc,cortinarius
372_hriIdsNQgxI,entoloma
372_RF2bRjiGCLk,russula
372_U4Fw0b3r5uE,russula
373_7f7PaAdV3lU,russula
373_bYksY0Ib5m8,agaricus
373_Qi9g9luX20Q,cortinarius
373_sb1ABlLL_Io,lactarius
373_SzyQxvFBYQc,russula
373_YmenYH0HVC0,amanita
374_L6E0VooRcHU,entoloma
374_PuEcvXfzuos,amanita
374_VMCrLX76hf8,lactarius
374_Xap1L15Z8BM,agaricus
374_XbC8A-nEm-M,cortinarius
374__hWgSNKmxDc,russula
375_2fT6z93N_gY,entoloma
375_7M4Q3bT3j_I,lactarius
375_b_Fj3jBSFuI,russula
375_h9oJuORZEoQ,russula
375_N8_MLd4uCww,cortinarius
375_P-BLH48Oaaw,amanita
376_4HOq_N9j0FY,amanita
376_8b_sytpCO2Q,russula
376_IOND4h6JmfU,agaricus
376_yE7hPDEe2Ho,entoloma
377_0VnSLfliI1A,agaricus
377_f3HXM6B5ew4,cortinarius
377_FaO9p6Xa8X4,entoloma
377_qiZKoEIbfFk,amanita
377_S_R0_4BL2jk,russula
378_9Mx8qFGe_bI,russula
378_M9d3BAFZA6k,agaricus
378_Pat97XfHDBs,entoloma
378_sE6sbMPnb9o,russula
378_v7cDsUowX0s,cortinarius
379_-YfyjvU5sZw,russula
379_2IAsZgCHxmk,russula
379_FlUQdgmOKzA,cortinarius
379_HyBWv6mO6zM,entoloma
379_yFuPsfHh-SQ,amanita
380_6v8fFaDTd4M,lactarius
380_n1e3nrsMXMA,amanita
380_OI9EjWusj9s,entoloma
380_y4Izg3mPVMQ,russula
381_70eN3baoMiU,lactarius
381_IHHdqt43Ivk,cortinarius
381_rivRBxbGD9E,entoloma
381_t_eyYyXYB1k,amanita
382_2-EsGobiPsQ,entoloma
382_etpGgqzjXAw,russula
382_fLG4zKHRjyw,cortinarius
382_L060HzEj4FQ,lactarius
382_mMb5hGZBDLY,russula
382_UYo0exz1_zc,agaricus
383_00svo4CIV-s,agaricus
383_9ET9zu6PpAU,russula
383_PEX8rOWoNww,lactarius
383_qQSk-P3X8tI,cortinarius
383_SgJDIcWpTaA,russula
384_Dcn4XynHIrE,amanita
384_T_p5cKpLpsc,agaricus
384_yF9Oxz3fGeg,russula
385_3iniw1mVko0,entoloma
385_7aJ9BCw4PEA,russula
385_E5SlM7gzuz0,cortinarius
385_FLvpOVINi9c,lactarius
385_iwfhPs4irjk,agaricus
385__A_BA_OCUHM,amanita
386_ACyFpAGETP8,russula
386_j-rYtCMXXGc,cortinarius
386_Vx3CotMD1iA,agaricus
387_BRNA8_gi6h4,amanita
387_eUPWQikN-Pg,cortinarius
387_GTkGP1bB6Ww,lactarius
387_L20ypylGWTk,agaricus
388_1mzBCFvl3GA,amanita
388_T-pbnIiXSkw,agaricus
388_TbBS0S6B7Ck,entoloma
389_-8kqVUZsNtU,entoloma
389_0yob4y9lunY,russula
389_D8kTQu4sbro,cortinarius
389_fasmLj1zl9w,agaricus
389_JKr9l6-BsmE,russula
390_-jCkW4QJ748,russula
390_d2DbJcXNcNA,agaricus
390_iQUMBiY-0qs,cortinarius
390_OkrlXlKMHEQ,amanita
390_yMZPHaoVlMk,russula
390__SiJRKdnWig,lactarius
391_EYqoe1sZgPw,russula
391_FoHQbZ-kW6k,russula
391_u6_VQ5BQ3RQ,entoloma
391_UV4Wy_KbUFw,cortinarius
391_x5VHqfidZUA,lactarius
391_ZAkRUJ2Wk_U,amanita
392_dnsTD3pYLG0,amanita
392_G4AGgZY0u60,cortinarius
392_JK-xe0nJymo,russula
392_PrZwmT0tOgI,russula
392_Pu3nK4Ytz2A,entoloma
392_QXsLZMnBIt0,agaricus
392_uxeyJhhWUk8,lactarius
393_0mtuSY9QcZ8,agaricus
393_F6gMD0zMLYs,amanita
393_NfnATtIw3O8,cortinarius
394_Es2KqO7AlGI,cortinarius
394_iAdVSy7HYt8,russula
394_pA_n_Wu4_60,lactarius
395_m9eHXuP_Qq4,agaricus
395_tL3vBGNvjeI,amanita
395__vcVSqT8QLI,russula
396_AH79G4VorGI,cortinarius
396_vxteiV8es0s,russula
397_3isB-xOV08c,russula
397_igPc2FgKz_I,russula
397_iHQ9sdNbAJE,lactarius
397_NrenyQaKhcs,agaricus
397_XgkVaVS-FJ4,amanita
397_xs0CzcF5EDA,entoloma
397_zba1csAH5mE,cortinarius
398_0UOaSd2t3bM,agaricus
398_0WzJw-BGE1E,russula
398_JsCOQOReZq0,amanita
398_Ljm4pNNwMxg,lactarius
398_SBwwZwsjoq8,cortinarius
398__eMFnzWPns8,entoloma
399_bocmNLSNxk8,lactarius
399_BRp24EQft08,entoloma
399_njOt9kDIDwE,russula
399_rf216rxPsyc,amanita
399_u9qyR6Je7H4,agaricus
399_Uh52a-K244M,cortinarius
399_Ujk__WCFZ5Q,russula
400_oe7p6jk5jjU,agaricus
400_rVvJKvELli4,russula
400_yn4KopLU0Pk,amanita
401_79lQJ0MGorw,lactarius
401_7lcXxESXcOc,entoloma
401_bpqTjJ0e-t0,russula
401_JJ-e5s3Wnp4,agaricus
401_pgOq4k21WWc,amanita
401_PxCT7BPv8ns,cortinarius
401_ZfuzzDXFsRU,russula
402_2J55ZhIK6vM,amanita
402_8-goocGqseI,agaricus
402_9MQTIRBvLWM,russula
402_LC_CzkkU-kk,entoloma
402_M7F4Pg34xRE,cortinarius
403_0TkU-aA_Rlo,entoloma
403_h_snBjfS0Sk,russula
403_IOy7EYm2ZZU,lactarius
403_jNYtLAREMbE,amanita
403_npVemFuzbuY,cortinarius
404_5DfxF_iuMl0,russula
404_AMiZOsSv6Ok,russula
404_aW07mYboDCs,entoloma
404_hzU9Y3KKE5o,agaricus
405_cvW-5bsytbo,russula
405_w_GdLI-O4XY,agaricus
406_1eAaDh3eJNA,cortinarius
406_6DHzPhxyghE,agaricus
406_Ez6hxZI0eFU,russula
406_krT07UQMp10,russula
406_LSwWD9SAjc8,lactarius
407_2DW78XznrjM,agaricus
407_jLryX8qE3Nk,lactarius
407_k6BCvv4Ppy8,russula
407_TwcbmWzAXTs,cortinarius
408_8ZIEf3AK4jw,agaricus
408_CheqHZbQlws,russula
408_Jn439YAL3hs,amanita
409_3eHBGnDPeyU,cortinarius
409_AWIo0rBAvDg,russula
409_BMzCz6qsXNs,russula
409_o9mfmq1F1mQ,agaricus
409_OaULx3kBA4k,amanita
410_gHeG6gEpGT8,lactarius
410_lNpCYIrp5Nk,amanita
410_Mmf-CvE_BYo,agaricus
410_R9YIHg27UEQ,cortinarius
411_egeAEeL40Lc,agaricus
411_uj64v1Mhw78,russula
412_4PVF-EHdQsA,russula
412_BaHx-DXcHa8,amanita
412_Go1G0hhZgdo,cortinarius
412_hK_N_vllKHo,russula
412_uXGvg8Xogp8,agaricus
413_4LTr0R0Dk8o,agaricus
413_8-UXNVtli44,lactarius
413_Nl2vZEViZnY,cortinarius
413_PkAMakV33Q0,russula
413_szlg7TD0TDs,amanita
413_X_BV-ZPLk7k,russula
414_9x_-oewIHXc,russula
414_c4SgHwRgdSc,russula
414_CkwyIJoGunA,cortinarius
414_MFZEtsXX-NM,amanita
414__-i1VhmdbOw,agaricus
415_DpsERxKa2Rw,amanita
415_e89rJHZ_uVI,lactarius
415_UJ1wPsUTn48,russula
415_vlPNrx0AAos,cortinarius
416_HHvuaMOzSoU,amanita
416_HL5U3TXaTig,russula
417_psIaZqJBlsk,lactarius
417_QQOhgCKNnAc,cortinarius
417_U0uIfQtXxCQ,amanita
418_902AdxBJFS8,amanita
418_FQd9Vw8J5hQ,russula
418_kIO6fd7DIdg,lactarius
418_w50bsZKLYTA,russula
419_1p6-Slf0op4,lactarius
419_6172q0gECp0,russula
419_KOrBTHYCStg,russula
419_QTJFfz5LX64,cortinarius
419_v8L5m3dt0nU,amanita
420_6SJnIPrfsFk,amanita
420_mSEN4Tjf8_s,russula
420_oF0y5xabviY,russula
420_sjgte_uwnLE,cortinarius
421_8j91Sr4g8Kc,russula
421_cnHvD4ephAc,cortinarius
421_pG6yc0Y8gyI,amanita
421_us0Gm8EHqMs,lactarius
421_vravF2ksN7Q,russula
422_AYiDBxc-Ivk,russula
422_Xm0pKd8sShs,cortinarius
422__b6mqLgKTYA,russula
423_fR1yzoOixvo,amanita
423_oyOACvMD_p4,agaricus
423_upHeV_HOg6c,cortinarius
424_AYCBIw17RUA,russula
424_bsgCITeCO7E,agaricus
424_JmTnJqOe5fU,russula
424_TEjiU6Eqjco,amanita
424__yIKb6VlkHQ,cortinarius
425_NppZCUC8JTA,agaricus
425_QspGCPn1g6A,russula
425_XNdwFqDE9y4,russula
425_ylBBwqHw_OQ,cortinarius
426_1ty05FhcjO4,russula
426_h8g4rdHDhMI,agaricus
426_lisuxvCVhdc,amanita
426_RHi0dlqqt8o,russula
427_dpxrcCP6-xI,agaricus
427_OpzRTdqXqHk,russula
428_KartCMfFQYk,agaricus
428_m_1BBONU2fY,amanita
428_vwg42SshxXM,russula
429_b8yJzw7HUbg,russula
429_dES6l-rSGYE,agaricus
429_RAzz9HezmNc,russula
429_vXuf3FFte64,amanita
430_DSSYi6MPrgM,russula
430_IpjdsyrmIzc,agaricus
430_mGFWALXjmPs,russula
430_Z8uTOXKQS18,amanita
431_6aLV-mYubzE,russula
431_bR3Gtt5mC5c,russula
431_gJo_HRZJzhM,agaricus
431_kLbgvrW9-Gg,amanita
431_PN19juIJjn0,cortinarius
432_7aBsocfjsU0,cortinarius
432_M9ZHkcjuIXk,russula
432_WtuyJ77W1fA,russula
432_X7VZzNR_mrA,amanita
433_KKXAIfi_UkU,cortinarius
433_mzRZXazhvVU,amanita
433_XWxLl-zeNQ8,agaricus
433__rBiFqhZ3xA,russula
434_4TsfUxcEt1A,russula
434_EO1ERVI_US4,amanita
434_xQx50dA_fh0,russula
435_2WgtquBJ-VY,russula
435_66pCBNMickc,russula
435_n7dOl-BqxUs,amanita
435_pRD2zgHWhMs,cortinarius
436_9m9QVpC2O64,amanita
436_9tRek5ZiV6E,agaricus
436_Mli8o55Y9Kg,russula
436_RKGouNuSqTY,russula
436_zxeuQ-w_RkE,cortinarius
437_1_rYR0AJW1A,russula
437_CT0j4-xyw0U,russula
437_TI-chUFr6Zk,amanita
438_gh-zSGziyQ4,amanita
438_s5oRm6enpFs,cortinarius
438_uTWjQsEXep4,agaricus
438_w5o56KzFQeI,russula
439_D-uutqInWrU,cortinarius
439_fP_ozmLLhb8,amanita
439_gFK2WAgij3Y,russula
440_eYPsLb4vP5c,cortinarius
440_iHEvpHq6dn8,amanita
440_PiNpnW82cj8,russula
441_biRiLUduoSA,amanita
441_FZoHpOe6uOM,cortinarius
441_OLHvhkXV5z4,russula
441_T4A1Cy8KgPo,russula
442_bdfUNhioT1A,agaricus
442_GiwP_7pmlCw,cortinarius
442_henE9nBismQ,amanita
443_1A-ek2yuX_s,amanita
443_PU4N2Clxwec,cortinarius
443_rV1HmNKEvZo,agaricus
443_ry_1lZ3vVQU,russula
444_ouDSqiKRXZ8,russula
444_q5g8HGkn82Y,amanita
444_wyvyl3Xh_tc,cortinarius
444_XPF8RT71wEY,agaricus
445_38yaE8eVN9Q,russula
445_AQ0oes437nw,agaricus
445_FGpuhpGk3Ao,cortinarius
446_bx4yk6dpVQQ,russula
446_nBQpgRwh00I,russula
446_NFmPPo6SL9c,agaricus
446_NSCwevmikZY,amanita
447_DAVqH5gvH0k,cortinarius
447_DWeCQSf3EjA,russula
447_MHRFO0C9c_E,russula
448_EjNRPvABLWs,russula
448_smONCPkwoGo,russula
448_uo51r2lHNAw,cortinarius
448_yj3hWIvMk8E,amanita
449_EjNRPvABLWs,russula
449_g3mVfhZm-dk,amanita
450_Gm5lIpy27WY,russula
450_tHweTb4rags,cortinarius
451_FbcbJGctmzM,russula
451_rp2w81EZUb0,russula
451_V0quFnk9NFA,amanita
452_3S98XMGvTx4,russula
452_cTA0XgBeVOY,amanita
452_eopTKPj3mxA,cortinarius
452_LFlsAAAX9hI,russula
453_GyRRqQuixwg,russula
453_S7sNEl-aSQ0,amanita
453__MAg-dYYSaU,cortinarius
454_c5HyGw9TP7Y,cortinarius
454_tVGGJfZ5sss,amanita
454_uTMl-t0RwNE,russula
454_VHrrsJn0e4U,russula
455_5bR3WrpyUdE,cortinarius
455_D81Q2XPT_pI,russula
455_K6wzhsL2hEU,russula
455_noEYaXjdZno,amanita
456_KDbq8QQJpF8,cortinarius
456_PoyU9-xV234,russula
456_WQ6cMYYeSN0,russula
457_H2k4HAUrhbk,russula
457_Ho5wqvZijjE,amanita
457_MVPZeHhMCDY,cortinarius
457_pmzdBtbTnUc,russula
458_5BlPufQsqww,amanita
458_gH7uqOisjr4,cortinarius
458_NV2OJxLCKrY,russula
458_qK1_4b1eE6c,russula
459_674gDK2pVBc,russula
459_IpsZvZgGxyE,cortinarius
459_SEPFQph1luU,amanita
459_SsGgwtuZ3v0,russula
460_-PS3Pqhfj28,cortinarius
460_g08SvZQJux4,russula
460_vdJp6jRlp7g,amanita
461_B6KJFBoN4Kk,russula
461_FcGRZ9NIyZM,cortinarius
461_liTLyaGV-qk,amanita
462_A35BW5eilJw,cortinarius
462_gCvKxkgbErI,russula
462_Ma9nA-4Y1Jo,amanita
463_8A81_adI15E,russula
463_xtAR_myu16E,cortinarius
464_fpEDSr_CYAc,amanita
464_k3yc4NRbLSU,russula
464_ow6SDpZuIvE,cortinarius
465_3LGSQIyZ3zE,russula
465_cKYOzhCB84Y,amanita
465_RsoObhpny48,cortinarius
466_IuNFr1X4c0Q,russula
466_M2i1qdSiRz4,cortinarius
466_wUxyOxsT5Xc,amanita
467_5rhX8oRyE5k,russula
467_8yYwcuCf-cY,amanita
467_LUja4xjFPG8,cortinarius
468_RQ5J6Kcoh_k,russula
468_R_O4Sa1PCp8,amanita
469_4spmEs1zkvc,cortinarius
469_EEz8Pm-LqCM,russula
469_iQSgmPtN-h4,amanita
469_vbBmwUgIUTE,russula
470_emcyhNdYOE0,russula
470_Qn8LOp2zdbk,amanita
470_yfwy3_wN9A4,cortinarius
471_GfTP8Qle7ug,amanita
471_TWDHSN6JVOY,russula
472_9C3E3Y09NfM,russula
472_CtNP1kJ5PBQ,russula
472_nvaNeTLoRN4,cortinarius
472_vxTtgNhg7lc,amanita
473_-0mqqVq-2vk,russula
473_EkoyHA99K5w,amanita
473_uD6HzfLZOlg,cortinarius
473_v_qkltSwJm8,russula
474_4DgF2LmYOPA,amanita
474_iYKtHv9UnfU,russula
475_3-LU-M6jSUE,amanita
475_JlGqg3RnSP4,cortinarius
475_lAnWvdiuZ40,russula
476_-lcLKJov33o,cortinarius
476_fuSt9QgGDIk,russula
476_Gxt7faKOcyk,russula
476_Lhtk5QtaVAU,amanita
477_gxvGYK7fKmo,russula
477_itf1hUQfWdQ,cortinarius
478_cNoTH1ZzRwU,amanita
478_KnUJCU5eIPg,cortinarius
478_MOyI8ErFCR4,russula
479_HhNJoyLMmiE,amanita
479_HsmUGTze9mE,cortinarius
479_urkmiFZkXWg,russula
479_vp6nvUyz428,russula
480_74nq3Oj1T0M,russula
480_808xmF4b26Y,amanita
481_alHbSR8AjQI,cortinarius
481_kWgaM9HscAY,amanita
481_M9l5w5EfjFY,russula
482_-_n-dxbcJuY,russula
483_9WUbJdCAXgw,cortinarius
483_iDdkz4PNlOg,russula
484_HtMBGuOvyE8,amanita
484_yGykVFn33ZY,russula
485_kfdQB2-jQ3I,russula
485_lJXOFi6O8dg,cortinarius
485_NH6SBgONU9U,russula
485_zz8LiDoTQ5I,amanita
486_a686fxXzWVA,russula
486_C1wDHxwhTxo,amanita
486_RbKcfj6Oapg,cortinarius
487_NvotQ1TMTzU,amanita
488_rU1Ic587S0s,russula
488_UhQdy3jXkc0,cortinarius
489_Rj9U6erk61g,russula
489_sCyOUZGvudA,cortinarius
